system:index,evaporation_from_vegetation_transpiration_sum,date,.geo
20190106,-7.50E-05,2019-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190107,-8.49E-05,2019-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190108,-1.52E-04,2019-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190109,-1.33E-04,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190110,-1.37E-04,2019-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190111,-6.93E-05,2019-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190112,-9.03E-05,2019-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190113,-1.08E-04,2019-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190114,-1.08E-04,2019-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190115,-1.21E-04,2019-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190116,-1.29E-04,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190117,-1.11E-04,2019-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190118,-1.03E-04,2019-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190119,-1.14E-04,2019-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120,-1.19E-04,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121,-1.54E-04,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122,-2.00E-04,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123,-9.39E-05,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124,-6.88E-05,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125,-1.00E-04,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126,-4.60E-05,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127,-8.95E-05,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128,-1.35E-04,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129,-2.21E-04,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130,-1.64E-04,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131,-1.00E-04,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201,-6.85E-05,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202,-1.02E-04,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190203,-9.40E-05,2019-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190204,-9.92E-05,2019-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190205,-8.39E-05,2019-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190206,-9.14E-05,2019-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190207,-1.26E-04,2019-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190208,-5.01E-05,2019-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190209,-2.49E-04,2019-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190210,-1.59E-04,2019-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190211,-6.87E-05,2019-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190212,-1.26E-04,2019-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190213,-1.18E-04,2019-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190214,-1.40E-04,2019-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190215,-1.48E-04,2019-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190216,-5.48E-05,2019-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190217,-1.26E-04,2019-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190218,-8.81E-05,2019-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190219,-9.87E-05,2019-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190220,-1.76E-04,2019-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190221,-2.10E-04,2019-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190222,-1.24E-04,2019-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190223,-1.30E-04,2019-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190224,-2.16E-04,2019-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190225,-2.52E-04,2019-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190226,-1.33E-04,2019-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190227,-9.68E-05,2019-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190228,-1.32E-04,2019-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190301,-9.44E-05,2019-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190302,-1.74E-04,2019-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190303,-1.19E-04,2019-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190304,-2.07E-04,2019-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190305,-2.12E-04,2019-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190306,-2.36E-04,2019-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190307,-1.80E-04,2019-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190308,-1.31E-04,2019-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190309,-1.16E-04,2019-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190310,-1.06E-04,2019-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190311,-1.47E-04,2019-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190312,-2.15E-04,2019-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190313,-2.70E-04,2019-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190314,-2.56E-04,2019-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190315,-2.45E-04,2019-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190316,-3.04E-04,2019-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190317,-2.50E-04,2019-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190318,-1.85E-04,2019-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190319,-1.11E-04,2019-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190320,-1.50E-04,2019-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190321,-1.73E-04,2019-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190322,-1.10E-04,2019-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323,-8.16E-05,2019-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190324,-1.17E-04,2019-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325,-2.08E-04,2019-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190326,-1.52E-04,2019-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190327,-1.63E-04,2019-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190328,-1.63E-04,2019-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190329,-1.81E-04,2019-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190330,-1.77E-04,2019-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190331,-2.52E-04,2019-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190401,-1.65E-04,2019-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190402,-2.00E-04,2019-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190403,-1.68E-04,2019-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190404,-1.74E-04,2019-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190405,-1.66E-04,2019-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190406,-2.07E-04,2019-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190407,-1.96E-04,2019-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190408,-2.05E-04,2019-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190409,-1.63E-04,2019-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190410,-1.22E-04,2019-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190411,-1.75E-04,2019-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190412,-1.51E-04,2019-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190413,-1.84E-04,2019-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190414,-2.16E-04,2019-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190415,-1.99E-04,2019-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190416,-2.64E-04,2019-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190417,-1.73E-04,2019-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190418,-1.05E-04,2019-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419,-1.50E-04,2019-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190420,-1.59E-04,2019-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421,-1.98E-04,2019-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422,-1.60E-04,2019-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423,-1.97E-04,2019-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424,-2.72E-04,2019-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425,-2.21E-04,2019-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426,-1.69E-04,2019-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427,-1.53E-04,2019-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428,-2.05E-04,2019-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429,-1.81E-04,2019-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430,-1.47E-04,2019-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501,-2.28E-04,2019-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502,-4.77E-04,2019-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503,-4.61E-04,2019-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504,-3.04E-04,2019-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505,-2.55E-04,2019-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506,-1.75E-04,2019-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507,-1.19E-04,2019-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508,-2.58E-04,2019-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509,-2.55E-04,2019-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510,-1.63E-04,2019-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511,-8.55E-05,2019-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512,-1.39E-04,2019-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513,-1.57E-04,2019-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514,-2.07E-04,2019-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515,-1.78E-04,2019-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516,-1.80E-04,2019-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517,-1.89E-04,2019-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518,-2.24E-04,2019-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519,-1.99E-04,2019-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520,-1.37E-04,2019-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521,-1.88E-04,2019-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522,-1.58E-04,2019-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523,-1.75E-04,2019-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524,-2.00E-04,2019-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525,-2.85E-04,2019-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526,-2.15E-04,2019-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527,-2.67E-04,2019-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528,-2.44E-04,2019-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529,-2.03E-04,2019-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530,-1.63E-04,2019-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190531,-1.52E-04,2019-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190601,-1.91E-04,2019-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190602,-2.05E-04,2019-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190603,-2.36E-04,2019-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190604,-1.51E-04,2019-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190605,-2.08E-04,2019-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190606,-2.20E-04,2019-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190607,-1.93E-04,2019-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190608,-2.32E-04,2019-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190609,-1.68E-04,2019-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190610,-2.43E-04,2019-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190611,-3.21E-04,2019-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190612,-3.59E-04,2019-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190613,-2.74E-04,2019-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190614,-2.75E-04,2019-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190615,-3.04E-04,2019-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190616,-3.10E-04,2019-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190617,-2.88E-04,2019-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190618,-2.84E-04,2019-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190619,-2.34E-04,2019-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190620,-1.50E-04,2019-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190621,-1.25E-04,2019-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190622,-1.28E-04,2019-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190623,-7.75E-05,2019-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190624,-5.43E-05,2019-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190625,-9.73E-05,2019-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190626,-2.04E-04,2019-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190627,-2.51E-04,2019-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190628,-2.62E-04,2019-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190629,-1.64E-04,2019-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190630,-1.77E-04,2019-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190701,-8.60E-05,2019-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190702,-8.01E-05,2019-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190703,-8.95E-05,2019-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190704,-1.30E-04,2019-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190705,-1.53E-04,2019-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190706,-1.93E-04,2019-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707,-1.54E-04,2019-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190708,-1.77E-04,2019-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190709,-1.63E-04,2019-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190710,-1.70E-04,2019-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190711,-1.48E-04,2019-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190712,-1.50E-04,2019-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190713,-1.29E-04,2019-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190714,-1.71E-04,2019-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190715,-1.64E-04,2019-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190716,-1.76E-04,2019-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190717,-1.54E-04,2019-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190718,-1.42E-04,2019-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190719,-9.82E-05,2019-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190720,-1.17E-04,2019-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190721,-1.30E-04,2019-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190722,-1.29E-04,2019-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190723,-1.52E-04,2019-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190724,-1.96E-04,2019-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190725,-2.01E-04,2019-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190726,-1.75E-04,2019-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190727,-1.65E-04,2019-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190728,-1.03E-04,2019-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190729,-7.49E-05,2019-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190730,-1.06E-04,2019-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190731,-1.20E-04,2019-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190801,-1.36E-04,2019-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190802,-1.32E-04,2019-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190803,-1.09E-04,2019-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190804,-7.52E-05,2019-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190805,-6.99E-05,2019-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190806,-5.21E-05,2019-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190807,-6.50E-05,2019-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190808,-8.09E-05,2019-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190809,-1.07E-04,2019-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190810,-1.30E-04,2019-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190811,-1.40E-04,2019-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190812,-1.14E-04,2019-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190813,-9.32E-05,2019-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190814,-1.11E-04,2019-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190815,-1.17E-04,2019-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190816,-1.40E-04,2019-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190817,-1.33E-04,2019-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818,-9.84E-05,2019-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819,-9.01E-05,2019-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820,-1.32E-04,2019-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821,-1.49E-04,2019-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822,-1.45E-04,2019-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823,-1.42E-04,2019-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824,-1.71E-04,2019-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825,-1.71E-04,2019-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826,-1.86E-04,2019-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827,-1.91E-04,2019-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828,-1.52E-04,2019-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829,-8.79E-05,2019-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190830,-1.09E-04,2019-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190831,-1.29E-04,2019-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901,-1.11E-04,2019-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902,-8.49E-05,2019-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903,-7.90E-05,2019-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904,-8.41E-05,2019-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905,-1.14E-04,2019-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906,-1.21E-04,2019-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907,-9.60E-05,2019-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908,-9.93E-05,2019-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909,-1.28E-04,2019-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910,-1.35E-04,2019-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911,-1.31E-04,2019-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912,-1.24E-04,2019-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190913,-9.98E-05,2019-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190914,-9.97E-05,2019-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190915,-1.06E-04,2019-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190916,-8.25E-05,2019-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917,-6.43E-05,2019-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190918,-4.17E-05,2019-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190919,-7.36E-05,2019-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190920,-1.14E-04,2019-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190921,-5.77E-05,2019-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190922,-5.92E-05,2019-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190923,-5.98E-05,2019-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190924,-9.32E-05,2019-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190925,-1.34E-04,2019-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190926,-1.37E-04,2019-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190927,-1.22E-04,2019-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190928,-1.08E-04,2019-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190929,-9.41E-05,2019-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190930,-8.92E-05,2019-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191001,-9.31E-05,2019-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191002,-1.11E-04,2019-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191003,-8.89E-05,2019-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191004,-1.20E-04,2019-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191005,-9.80E-05,2019-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191006,-1.03E-04,2019-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191007,-9.76E-05,2019-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191008,-1.08E-04,2019-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191009,-9.89E-05,2019-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191010,-9.68E-05,2019-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191011,-9.94E-05,2019-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191012,-9.15E-05,2019-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191013,-7.86E-05,2019-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191014,-1.15E-04,2019-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191015,-1.25E-04,2019-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191016,-1.10E-04,2019-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191017,-1.11E-04,2019-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191018,-1.32E-04,2019-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191019,-1.19E-04,2019-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191020,-8.01E-05,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191021,-7.60E-05,2019-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191022,-6.63E-05,2019-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191023,-8.73E-05,2019-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191024,-9.19E-05,2019-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191025,-8.05E-05,2019-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191026,-1.17E-04,2019-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191027,-7.16E-05,2019-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191028,-8.23E-05,2019-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191029,-9.54E-05,2019-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191030,-1.11E-04,2019-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191031,-9.62E-05,2019-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191101,-9.02E-05,2019-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191102,-7.52E-05,2019-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191103,-6.27E-05,2019-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191104,-9.31E-05,2019-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
